Row	Site ID	WRIA	Basin	Subbasin	Stream	Agency	Project	Site Code	Latitude	Longitude	2021	2022	2023	2024
387	541	WRIA 10 - Puyallup-White	Lower Puyallup River Basin	Lower Puyallup River Subbasin	W Hylebos Creek	City of Federal Way	Macroinvertebrate Sampling	HylbFWRest1	47.276875	-122.328142	31.1	30.9	36.7	
388	542	WRIA 10 - Puyallup-White	Lower Puyallup River Basin	Lower Puyallup River Subbasin	W Hylebos Creek	City of Federal Way	Macroinvertebrate Sampling	HylbFWRest2	47.277750	-122.328389	20.3	40.6	34.9	
389	3338	WRIA 10 - Puyallup-White	Lowland White River Basin	Lower White River Subbasin	Salmon Creek (Puyallup)	Puyallup Tribe of Indians	Status and Trends	SAL-2	47.217185	-122.224877			40.5	
390	3472	WRIA 10 - Puyallup-White	Rainier Basin	Huckleberry Creek (Rainier) Subbasin	Huckleberry Creek (Rainier)	Puyallup Tribe of Indians	Status and Trends	HUCK_RM0.3	47.076911	-121.588333				81.7
391	3470	WRIA 10 - Puyallup-White	Upper Puyallup River Basin	Middle Puyallup River Subbasin	Deer Creek (Puyallup)	Puyallup Tribe of Indians	Status and Trends	DEER_RM0.6	46.865872	-121.971959				79.8
392	3471	WRIA 10 - Puyallup-White	Upper Puyallup River Basin	Middle Puyallup River Subbasin	Fox Creek (Puyallup)	Puyallup Tribe of Indians	Status and Trends	FOX_RM0.2	47.006583	-122.193045				81.3
393	97	WRIA 10 - Puyallup-White	Upper Puyallup River Basin	Middle Puyallup River Subbasin	Kapowsin Creek	Pierce County	Pierce County Watershed Health Monitoring (from 2016)	CW_KAPO_0.68	47.025054	-122.211038			58.7	
394	3473	WRIA 10 - Puyallup-White	Upper Puyallup River Basin	Middle Puyallup River Subbasin	Kapowsin Creek	Puyallup Tribe of Indians	Status and Trends	KAP_RM3.5	46.992625	-122.194280				42.8
395	3474	WRIA 10 - Puyallup-White	Upper Puyallup River Basin	Middle Puyallup River Subbasin	LeDout Creek	Puyallup Tribe of Indians	Status and Trends	LDT_RM0.35	46.935465	-122.055435				89.8
396	3475	WRIA 10 - Puyallup-White	Upper Puyallup River Basin	Middle Puyallup River Subbasin	Niesson Creek	Puyallup Tribe of Indians	Status and Trends	NSN_RM1.45	46.896300	-122.043400				92.2
397	3476	WRIA 10 - Puyallup-White	Upper Puyallup River Basin	Mowich Puyallup River Subbasin	Rushingwater Creek	Puyallup Tribe of Indians	Status and Trends	RUSH_RM2.25	46.898870	-121.969800				93
398	1645	WRIA 11 - Nisqually	Lowland Nisqually River Basin	Muck Creek Subbasin	Lacamas Creek (Nisqually)	Pierce County	Pierce County Watershed Health Monitoring (from 2016)	NI_LACA_0.45	47.005633	-122.531654			10.9	
399	823	WRIA 11 - Nisqually	Lowland Nisqually River Basin	Yelm Creek Subbasin	Thompson Creek	Thurston County	Thurston County Benthic Macroinvertebrate Monitoring	ThompThCoPowerCanal	46.977525	-122.638494			74.6	
400	2231	WRIA 11 - Nisqually	Lowland Nisqually River Basin	Yelm Creek Subbasin	Yelm Creek	Thurston County	Thurston County Benthic Macroinvertebrate Monitoring	YelmCkThCoPeterson	46.968333	-122.625000		64.5		
401	2818	WRIA 11 - Nisqually	Mashel River/Ohop Creek Basin	Mashel River Subbasin	Little Mashel River	Pierce County	Pierce County Watershed Health Monitoring (from 2016)	NI_LMAS_0.31	46.853883	-122.277478	78.1			
402	2951	WRIA 11 - Nisqually	Mashel River/Ohop Creek Basin	Mashel River Subbasin	Mashel River	Pierce County	Pierce County Watershed Health Monitoring (from 2016)	NI_MASH_0.23	46.846047	-122.332003		74		
403	2819	WRIA 11 - Nisqually	Mashel River/Ohop Creek Basin	Mashel River Subbasin	Midway Creek	Pierce County	Pierce County Watershed Health Monitoring (from 2016)	NI_MIDW_0.05	46.848830	-122.247941	71.4			
404	99	WRIA 11 - Nisqually	Mashel River/Ohop Creek Basin	Ohop Creek Subbasin	Lynch Creek (Nisqually River)	Pierce County	Pierce County Watershed Health Monitoring (from 2016)	NI_LYNC_0.29	46.879397	-122.275141		84.8		
405	100	WRIA 11 - Nisqually	Mashel River/Ohop Creek Basin	Ohop Creek Subbasin	Ohop Creek (Nisqually)	Pierce County	Pierce County Watershed Health Monitoring (from 2016)	NI_OHOP_0.17	46.846213	-122.367296		58.5		
406	2695	WRIA 11 - Nisqually	Upper Nisqually River Basin	Goat Lake Subbasin	Copper Creek (Nisqually)	Pierce County	Pierce County Watershed Health Monitoring (from 2016)	NI_COPP_0.33	46.758090	-121.961559	79			
407	1591	WRIA 11 - Nisqually	Upper Nisqually River Basin	Goat Lake Subbasin	Goat Creek (Nisqually)	Pierce County	Pierce County Watershed Health Monitoring (from 2016)	NI_GOAT_0.07	46.751746	-121.941010			90.1	
408	3483	WRIA 12 - Chambers-Clover	Clover Creek Basin	Clover Creek/Steilacoom Subbasin	Chambers Creek (Tacoma)	Puyallup Tribe of Indians	Status and Trends	CHAM_RM0.45	47.194997	-122.566839				30.2
409	2988	WRIA 13 - Deschutes	Deschutes Prairie Basin	Lower Deschutes River Subbasin	Ellis Creek (Deschutes)	City of Olympia	Olympia Stream Team	13.0022	47.076449	-122.892061	76.1	58.1		
410	812	WRIA 13 - Deschutes	Deschutes Prairie Basin	Lower Deschutes River Subbasin	Ellis Creek (Deschutes)	Thurston County	Thurston County Benthic Macroinvertebrate Monitoring	EllisThCoPriestPt	47.076595	-122.891136			77.7	
411	2989	WRIA 13 - Deschutes	Deschutes Prairie Basin	Lower Deschutes River Subbasin	Indian Creek (Lower Deschutes)	City of Olympia	Olympia Stream Team	13.0026	47.036156	-122.871635	36.4	29.8		
412	815	WRIA 13 - Deschutes	Deschutes Prairie Basin	Lower Deschutes River Subbasin	Indian Creek (Lower Deschutes)	Thurston County	Thurston County Benthic Macroinvertebrate Monitoring	IndianThCoWheeler	47.035544	-122.881733			33.3	
413	2987	WRIA 13 - Deschutes	Deschutes Prairie Basin	Lower Deschutes River Subbasin	Mission Creek	City of Olympia	Olympia Stream Team	13.0025	47.067197	-122.894117	77.8	62.7		
414	2990	WRIA 13 - Deschutes	Deschutes Prairie Basin	Lower Deschutes River Subbasin	Moxlie Creek	City of Olympia	Olympia Stream Team	13.0027	47.027608	-122.882646		35.2		
415	819	WRIA 13 - Deschutes	Deschutes Prairie Basin	Lower Deschutes River Subbasin	Moxlie Creek	Thurston County	Thurston County Benthic Macroinvertebrate Monitoring	MoxlieThCoWatershedPk	47.033186	-122.888892			18.4	
416	2992	WRIA 13 - Deschutes	Deschutes Prairie Basin	McLane Creek Subbasin	Black Lake Ditch	City of Olympia	Olympia Stream Team	13.0030	47.027213	-122.939046	13	17.4		
417	811	WRIA 13 - Deschutes	Deschutes Prairie Basin	McLane Creek Subbasin	Black Lake Ditch	Thurston County	Thurston County Benthic Macroinvertebrate Monitoring	BlackLakeThCoRWJ	47.027403	-122.939449			24.8	
418	814	WRIA 13 - Deschutes	Deschutes Prairie Basin	McLane Creek Subbasin	Green Cove Creek	Thurston County	Thurston County Benthic Macroinvertebrate Monitoring	GreenThCo36th	47.083383	-122.950408	56.6			
419	817	WRIA 13 - Deschutes	Deschutes Prairie Basin	McLane Creek Subbasin	McLane Creek	Thurston County	Thurston County Benthic Macroinvertebrate Monitoring	McLaneThCoDNR	46.997729	-123.009667		73		
420	2015	WRIA 13 - Deschutes	Deschutes Prairie Basin	McLane Creek Subbasin	McLane Creek	Thurston County	Environmental Health	McLaneThCoHealth	47.031520	-122.990520	33.4			
421	3012	WRIA 13 - Deschutes	Deschutes Prairie Basin	McLane Creek Subbasin	Percival Creek	City of Olympia	Olympia Stream Team	13.0029	47.032999	-122.918807	41.9	42.8		
422	2993	WRIA 13 - Deschutes	Deschutes Prairie Basin	McLane Creek Subbasin	Percival Creek	City of Olympia	Olympia Stream Team	13.0029-2	47.023130	-122.932170	58.6	32.6		
423	3362	WRIA 13 - Deschutes	Deschutes Prairie Basin	McLane Creek Subbasin	Percival Creek	Thurston County	Thurston County Benthic Macroinvertebrate Monitoring	ChapparelPercival	47.016084	-122.932727			49.5	
424	3363	WRIA 13 - Deschutes	Deschutes Prairie Basin	McLane Creek Subbasin	Percival Creek	Thurston County	Thurston County Benthic Macroinvertebrate Monitoring	PercivalCreekOly	47.032930	-122.918750			42.1	
425	821	WRIA 13 - Deschutes	Deschutes Prairie Basin	McLane Creek Subbasin	Percival Creek	Thurston County	Thurston County Benthic Macroinvertebrate Monitoring	PercThCoSPSCC	47.024938	-122.932743			42.4	
426	2991	WRIA 13 - Deschutes	Deschutes Prairie Basin	McLane Creek Subbasin	Schneider Creek	City of Olympia	Olympia Stream Team	13.0131	47.059940	-122.917149		44.9		
427	3118	WRIA 13 - Deschutes	Deschutes Prairie Basin	McLane Creek Subbasin	Schneider Creek	Thurston County	Thurston County Benthic Macroinvertebrate Monitoring	SchneiderThCOHwy101	47.092648	-123.064488	84.1	89.9	84.3	
428	822	WRIA 13 - Deschutes	Deschutes Prairie Basin	McLane Creek Subbasin	Schneider Creek	Thurston County	Thurston County Benthic Macroinvertebrate Monitoring	SchneidThCoWestBayDr	47.060310	-122.915511			42.7	
429	2011	WRIA 13 - Deschutes	Deschutes Prairie Basin	Woodland Creek Subbasin	Woodard Creek	Thurston County	Thurston County Benthic Macroinvertebrate Monitoring	WoodardThCoHealth	47.091420	-122.863230		30.8		
430	825	WRIA 13 - Deschutes	Deschutes Prairie Basin	Woodland Creek Subbasin	Woodland Creek	Thurston County	Thurston County Benthic Macroinvertebrate Monitoring	WoodlandBThCoDraham	47.061025	-122.804289	48.3	52.8	51.8	
431	3359	WRIA 14 - Kennedy-Goldsborough	Kennedy Creek/Goldsborough Creek Basin	Kennedy Creek Subbasin	Kennedy Creek	Thurston County	Thurston County Benthic Macroinvertebrate Monitoring	KennedyCr@OldOlympicHwy	47.095283	-123.090793			69.1	
432	1293	WRIA 15 - Kitsap	Hood Canal Basin	Bangor-Port Gamble Subbasin	Cougar/Kinman Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-023	47.820700	-122.648700	58.1		53.4	
433	1274	WRIA 15 - Kitsap	Hood Canal Basin	Bangor-Port Gamble Subbasin	Gamble Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-027 - Lower	47.810400	-122.580700	68.3	73.5		
434	1295	WRIA 15 - Kitsap	Hood Canal Basin	Bangor-Port Gamble Subbasin	Jump Off Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-030	47.806800	-122.669200	53.1		65.9	
435	2823	WRIA 15 - Kitsap	Hood Canal Basin	Great Bend Subbasin	Gold Creek (Kitsap)	Kitsap County	Watershed Health Monitoring	KCSSWM-061	47.555169	-122.826565		82.1		
436	3314	WRIA 15 - Kitsap	Hood Canal Basin	Great Bend Subbasin	Tahuya River	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-007337	47.482126	-122.917305		86.3		
437	1286	WRIA 15 - Kitsap	Hood Canal Basin	Lynch Cove Subbasin	Union River	Kitsap County	Watershed Health Monitoring	KCSSWM-043	47.511900	-122.791700	84.6			
438	1870	WRIA 15 - Kitsap	Hood Canal Basin	W Kitsap Subbasin	Big Anderson Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-BIGA02	47.565050	-122.951390			86.1	
439	887	WRIA 15 - Kitsap	Hood Canal Basin	W Kitsap Subbasin	Big Anderson Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-006	47.566967	-122.963567		77.9		
440	1271	WRIA 15 - Kitsap	Hood Canal Basin	W Kitsap Subbasin	Big Beef Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-003 - Lower	47.649500	-122.782400	82.8	75.4		
441	1279	WRIA 15 - Kitsap	Hood Canal Basin	W Kitsap Subbasin	Big Beef Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-005 - Upper	47.592700	-122.837500		73.2		
442	873	WRIA 15 - Kitsap	Hood Canal Basin	W Kitsap Subbasin	Boyce Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-009	47.608833	-122.909800	64.5		61.3	
443	879	WRIA 15 - Kitsap	Hood Canal Basin	W Kitsap Subbasin	Little Anderson Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-011	47.655733	-122.755017			82.3	
444	1272	WRIA 15 - Kitsap	Hood Canal Basin	W Kitsap Subbasin	Seabeck Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-013 - Lower	47.634400	-122.836300		72.3		
445	3114	WRIA 15 - Kitsap	Hood Canal Basin	W Kitsap Subbasin	Stavis Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-063 - lower	47.623545	-122.875879	42.6	53.9	44.9	
446	2281	WRIA 15 - Kitsap	Hood Canal Basin	W Kitsap Subbasin	Thomas Creek (Kitsap)	Kitsap County	Watershed Health Monitoring	KCSSWM-051	47.561339	-122.973500	65.7			
447	3115	WRIA 15 - Kitsap	Hood Canal Basin	W Kitsap Subbasin	Thomas Creek (Kitsap)	Kitsap County	Watershed Health Monitoring	KCSSWM-064- (upstream of culvert)	47.561175	-122.972855	62.8			
448	2817	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Anderson Island Subbasin	Schoolhouse Creek (Anderson Is.)	Pierce County	Pierce County Watershed Health Monitoring (from 2016)	AI_SCHO_0.65	47.158610	-122.704157	64.4			
449	737	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Bainbridge Island Subbasin	Cooper Creek	City of Bainbridge Island	Water Quality and Flow Monitoring Program	CoopBain	47.629022	-122.541568		43.9	53.5	
450	739	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Bainbridge Island Subbasin	Issei Creek	City of Bainbridge Island	Water Quality and Flow Monitoring Program	IssBain	47.648191	-122.566575		38.1	43.9	
451	2359	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Bainbridge Island Subbasin	Manzanita Creek	City of Bainbridge Island	Water Quality and Flow Monitoring Program	LwrManzBain	47.673299	-122.553632		39.4	66.7	
452	736	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Bainbridge Island Subbasin	Murden Creek	City of Bainbridge Island	Water Quality and Flow Monitoring Program	MurdBain	47.655517	-122.523743		12.5	17.4	
453	734	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Bainbridge Island Subbasin	Ravine Creek	City of Bainbridge Island	Water Quality and Flow Monitoring Program	RavBain	47.625265	-122.515733		11.8	7	
454	735	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Bainbridge Island Subbasin	Springbrook Creek (Bainbridge)	City of Bainbridge Island	Water Quality and Flow Monitoring Program	SpringBain	47.643873	-122.566852		53	46.3	
455	2235	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Bainbridge Island Subbasin	Whiskey Creek	City of Bainbridge Island	Water Quality and Flow Monitoring Program	WhisBain	47.613700	-122.513061		37.6	39.4	
456	86	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Carr Inlet Subbasin	Artondale Creek	Pierce County	Pierce County Watershed Health Monitoring (from 2016)	GH_ARTO_0.30	47.300062	-122.622276	57.9			
457	1297	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Carr Inlet Subbasin	Beaver Creek (Kitsap)	Kitsap County	Watershed Health Monitoring	KCSSWM-033	47.569500	-122.560800		74.9		
458	1284	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Carr Inlet Subbasin	Burley Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-037 - Lower	47.414600	-122.631500		53.9		
459	87	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Carr Inlet Subbasin	Crescent Creek	Pierce County	Pierce County Watershed Health Monitoring (from 2016)	GH_CRES_0.81	47.357793	-122.578397		67.4		
460	869	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Carr Inlet Subbasin	Curley Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-038 - Lower	47.515050	-122.551350	55.7	33.8	47.8	
461	2820	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Carr Inlet Subbasin	Goodnough Creek	Pierce County	Pierce County Watershed Health Monitoring (from 2016)	GH_GOOD_0.31	47.382185	-122.620521	51.2			
462	92	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Carr Inlet Subbasin	McCormick Creek (Gig Harbor)	Pierce County	Pierce County Watershed Health Monitoring (from 2016)	GH_MCCO_0.71	47.363277	-122.618589			32.5	
463	1285	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Carr Inlet Subbasin	Olalla Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-041	47.428400	-122.568000		72.1		
464	908	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Carr Inlet Subbasin	Purdy Creek (Burley Lagoon)	Pierce County	Pierce County Watershed Health Monitoring (from 2016)	GH_PURD_0.14	47.389211	-122.625041		66.8		
465	2614	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Carr Inlet Subbasin	Purdy Creek (Burley Lagoon)	Kitsap County	Watershed Health Monitoring	KCSSWM-058	47.403382	-122.614812		68.1		
466	896	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Carr Inlet Subbasin	Ray Nash Creek	Pierce County	Pierce County Watershed Health Monitoring (from 2016)	GH_RAYN_0.04	47.318713	-122.659257	47.2			
467	2277	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Carr Inlet Subbasin	Salmonberry Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-054- (Curley Trib)	47.511472	-122.597103	47.8		35.9	
468	871	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Carr Inlet Subbasin	Wilson Creek (Colvos Passage)	Kitsap County	Watershed Health Monitoring	KCSSWM-042	47.490533	-122.520763	69.2		66.9	
469	1270	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Dyes Inlet / Central Kitsap Subbasin	Barker Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-001 - Lower	47.637800	-122.670100	69.2	60.4	60.4	
470	889	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Dyes Inlet / Central Kitsap Subbasin	Chico Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-002 - Mountaineers	47.586363	-122.729751		67.5		
471	1268	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Dyes Inlet / Central Kitsap Subbasin	Chico Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-007 - Lower	47.592200	-122.708800		74.9	58.3	
472	1281	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Dyes Inlet / Central Kitsap Subbasin	Clear Creek (Kitsap)	Kitsap County	Watershed Health Monitoring	KCSSWM-017 - Upper West	47.669900	-122.692200	59.9		61.2	
473	1789	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Dyes Inlet / Central Kitsap Subbasin	Clear Creek (Kitsap)	Kitsap County	Watershed Health Monitoring	KCSSWM-045	47.683181	-122.698327		73		
474	1952	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Dyes Inlet / Central Kitsap Subbasin	Clear Creek (Kitsap)	Kitsap County	Watershed Health Monitoring	KCSSWM-049	47.664383	-122.682095		5.6		
475	2615	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Dyes Inlet / Central Kitsap Subbasin	Clear Creek (Kitsap)	Kitsap County	Watershed Health Monitoring	KCSSWM-059	47.654129	-122.685576	22	16.2	21.2	
476	1269	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Dyes Inlet / Central Kitsap Subbasin	Dickerson Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-008 - (Chico Trib)	47.583100	-122.716800		78.5		
477	1788	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Dyes Inlet / Central Kitsap Subbasin	Dickerson Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-046	47.586477	-122.714796	94		88.4	
478	2613	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Dyes Inlet / Central Kitsap Subbasin	Dickerson Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-060	47.584188	-122.716094		91.7		
479	870	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Dyes Inlet / Central Kitsap Subbasin	Illahee Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-010	47.609583	-122.598700	50.6		70.9	
480	2517	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Dyes Inlet / Central Kitsap Subbasin	Lost Creek (Dyes Inlet)	Kitsap County	Watershed Health Monitoring	KCSSWM-057	47.587552	-122.734523	91			
481	1288	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Dyes Inlet / Central Kitsap Subbasin	Mosher Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-012	47.612200	-122.654700	68.4		61.5	
482	1275	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Dyes Inlet / Central Kitsap Subbasin	Steele Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-032 - Lower Main	47.652500	-122.629700	35.7	46.3	48.8	
483	1289	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Dyes Inlet / Central Kitsap Subbasin	Strawberry Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-015	47.647400	-122.698600	55.6	70	54.8	
484	2516	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Dyes Inlet / Central Kitsap Subbasin	Wildcat Creek (Dyes Inlet)	Kitsap County	Watershed Health Monitoring	KCSSWM-056	47.589032	-122.736157			89.2	
485	1590	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Key Peninsula Subbasin	Huge Creek	Pierce County	Pierce County Watershed Health Monitoring (from 2016)	KP_HUGE_0.27	47.389252	-122.698460			54	
486	107	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Key Peninsula Subbasin	Minter Creek (Key Peninsula)	Pierce County	Pierce County Watershed Health Monitoring (from 2016)	KP_MINT_0.62	47.377118	-122.701725			81.2	
487	2952	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Key Peninsula Subbasin	Rocky Creek	Pierce County	Pierce County Watershed Health Monitoring (from 2016)	KP_ROCK_0.10	47.371796	-122.781908		48.3		
488	1292	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Liberty-Miller-Appletree Subbasin	Big Scandia Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-020	47.715500	-122.657400		69.8		
489	2279	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Liberty-Miller-Appletree Subbasin	Bjorgen Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-053	47.718200	-122.617800	51.3	42.8		
490	867	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Liberty-Miller-Appletree Subbasin	Carpenter Creek (Kitsap)	Kitsap County	Watershed Health Monitoring	KCSSWM-022 - Upper	47.810435	-122.521057	54.6		57.1	
491	2282	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Liberty-Miller-Appletree Subbasin	Cowling Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-050	47.745324	-122.562000		65.1		
492	1282	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Liberty-Miller-Appletree Subbasin	Dogfish Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-024 - Lower Main	47.752200	-122.647400	68	62.8	65.9	
493	875	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Liberty-Miller-Appletree Subbasin	Dogfish Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-025 - Upper West Fork	47.762461	-122.637206			84.1	
494	1283	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Liberty-Miller-Appletree Subbasin	Dogfish Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-026 - Upper East Fork	47.756900	-122.631900	60		44	
495	1294	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Liberty-Miller-Appletree Subbasin	Johnson Creek (Kitsap)	Kitsap County	Watershed Health Monitoring	KCSSWM-029	47.733500	-122.663400		64.5		
496	2278	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Liberty-Miller-Appletree Subbasin	Johnson Creek (Kitsap)	Kitsap County	Watershed Health Monitoring	KCSSWM-055	47.733053	-122.664181	90.7		85	
497	2280	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	Liberty-Miller-Appletree Subbasin	Lemolo Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-052	47.728700	-122.610900	77.6		75.9	
498	1291	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	S Sinclair Inlet Subbasin	Anderson Creek (Kitsap)	Kitsap County	Watershed Health Monitoring	KCSSWM-019	47.523923	-122.682634	49.6		52.4	
499	866	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	S Sinclair Inlet Subbasin	Blackjack Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-034 - Lower	47.534900	-122.632000	62.6	51.3	61.4	
500	1276	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	S Sinclair Inlet Subbasin	Blackjack Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-035 - Middle	47.516300	-122.638700	49		55.1	
501	1277	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	S Sinclair Inlet Subbasin	Blackjack Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-036 - Upper (Square Ck)	47.479900	-122.664200	71.5		69.7	
502	1299	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	S Sinclair Inlet Subbasin	Gorst Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-040	47.530500	-122.713600	70.2	55.5		
503	2824	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	S Sinclair Inlet Subbasin	Heins Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-062	47.531455	-122.717537	81.4		82.6	
504	1290	WRIA 15 - Kitsap	Puget Sound (Kitsap) Basin	S Sinclair Inlet Subbasin	Parish Creek	Kitsap County	Watershed Health Monitoring	KCSSWM-018 - (Gorst Trib)	47.528400	-122.714200	89.5	80.2		
505	1866	WRIA 18 - Elwha-Dungeness	Dungeness River Basin	Lower Dungeness River Subbasin	Canyon Creek (Dungeness)	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-CANY02	48.023110	-123.139810			90.1	
506	579	WRIA 18 - Elwha-Dungeness	Elwha River Basin	Sutherland/Aldwell Lakes Subbasin	Little River	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-SLIT01	48.051990	-123.506970	67.9			
507	2108	WRIA 18 - Elwha-Dungeness	Port Angeles Basin	Port Angeles Bay Subbasin	Ennis Creek	Clallam County	Streamkeepers	Ennis 0.1	48.114685	-123.406289		64.7		
508	2109	WRIA 18 - Elwha-Dungeness	Port Angeles Basin	Port Angeles Bay Subbasin	Ennis Creek	Clallam County	Streamkeepers	Ennis 1.4	48.101265	-123.391713		58		
509	2168	WRIA 18 - Elwha-Dungeness	Port Angeles Basin	Port Angeles Bay Subbasin	Peabody Creek	Clallam County	Streamkeepers	Peabody 1.0	48.106876	-123.426477		71.1		
510	1868	WRIA 18 - Elwha-Dungeness	Port Angeles Basin	Port Angeles Bay Subbasin	Tumwater Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-TUMW02	48.090740	-123.472640	87.3			
511	2192	WRIA 18 - Elwha-Dungeness	Port Angeles Basin	Port Angeles Bay Subbasin	Tumwater Creek	Clallam County	Streamkeepers	Tumwater 0.1a	48.122122	-123.446969		59.9		
512	3235	WRIA 18 - Elwha-Dungeness	Port Angeles Basin	Port Angeles Bay Subbasin	Tumwater Creek	Clallam County	Streamkeepers	Tumwater 0.8f	48.114617	-123.453937		72.2		
