"Site.ID","Basin","Stream","Agency","Project","X2023","X2022","X2021","X2020","mean_BIBI","tercile_BIBI","trend_BIBI","long","lat","STATEFP","COUNTYFP","COUNTYNS","AFFGEOID","GEOID","NAME","NAMELSAD","STUSPS","STATE_NAME","LSAD","ALAND","AWATER","local100_imp_coverage","local200_imp_coverage","OBJECTID","TNMID","MetaSource","LoadDate","NonContrib","NonContr_1","AreaSqKm","AreaAcres","GNIS_ID","Name","States","HUC12","HUType","HUMod","ToHUC","Shape_Leng","Shape_Area","STATEFP.1","COUNTYFP.1","COUNTYNS.1","AFFGEOID.1","GEOID.1","NAME.1","NAMELSAD.1","STUSPS.1","STATE_NAME.1","LSAD.1","ALAND.1","AWATER.1","drainage_imp_coverage"
2377,"Lower Snoqualmie Basin","Cherry Creek","King County - DNRP","Ambient Monitoring",82.5,43.3,57,56.7,59.875,"Mid",6.37,-121.93982,47.7417,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0,0.0192028985507246,814,"{292F151F-62C4-4D30-8D1A-EBDE4836A915}","{8A73A715-CE6B-4D93-8734-23C3DB84EF3B}","2013/01/18 07:09:32.000",0,0,72.81,17992.38,NA,"Cherry Creek","WA","171100100602","S","NM","171100100603",217253.023985272,783944619.743893,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.022696252161556
2371,"Lower Snoqualmie Basin","Margaret Creek","King County - DNRP","Ambient Monitoring",95.7,69.7,87.2,83.9,84.125,"High",1.79,-121.8941,47.75381,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0,0,814,"{292F151F-62C4-4D30-8D1A-EBDE4836A915}","{8A73A715-CE6B-4D93-8734-23C3DB84EF3B}","2013/01/18 07:09:32.000",0,0,72.81,17992.38,NA,"Cherry Creek","WA","171100100602","S","NM","171100100603",217253.023985272,783944619.743893,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.022696252161556
127,"Cedar River / Lake Washington Basin","Hotel Creek (0342)","King County - DNRP","Ambient Monitoring",NA,73.7,NA,NA,73.7,"High",NA,-121.921792,47.410569,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0,0,821,"{372A0A59-19FC-456C-85C5-4F7F990321EE}",NA,"2013/01/18 07:09:32.000",0,0,53.61,13248.38,NA,"Rock Creek-Cedar River","WA","171100120105","S","AD","171100120106",142894.002354023,577116185.242827,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0100841126202508
125,"Cedar River / Lake Washington Basin","Rock Creek (Lower Cedar)","King County - DNRP","Ambient Monitoring",92.9,85.7,93.8,92.8,91.3,"High",-0.780000000000001,-122.017672,47.374751,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0,0.0359420289855072,822,"{635EBE49-C7B7-43E6-81AD-0848D4A8C8B0}",NA,"2013/01/18 07:09:32.000",0,0,37.7,9316.18,NA,"Rock Creek","WA","171100120106","S","NM","171100120107",136845.467898369,405814775.434235,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0398326689423054
123,"Cedar River / Lake Washington Basin","Cedar River - Lower tributary (0311)","King County - DNRP","Ambient Monitoring",52.3,58.6,54.3,51.1,54.075,"Mid",0.789999999999997,-122.125545,47.461466,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0473529411764706,0.121079136690648,823,"{D31E6D7E-F556-4EA9-85D2-32B2ECD50AF8}",NA,"2013/01/18 07:09:32.000",0,0,100.58,24854.08,NA,"Madsen Creek-Cedar River","WA","171100120107","S","AD,GC,CD","171100120400",235812.135148751,1082698521.66588,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.223569229116689
122,"Cedar River / Lake Washington Basin","Madsen Creek","King County - DNRP","Ambient Monitoring",32.8,28.3,31.6,14.1,26.7,"Low",5.28,-122.137979,47.453235,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0,0.0251824817518248,823,"{D31E6D7E-F556-4EA9-85D2-32B2ECD50AF8}",NA,"2013/01/18 07:09:32.000",0,0,100.58,24854.08,NA,"Madsen Creek-Cedar River","WA","171100120107","S","AD,GC,CD","171100120400",235812.135148751,1082698521.66588,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.223569229116689
120,"Cedar River / Lake Washington Basin","Maplewood Creek","King County - DNRP","Ambient Monitoring",41.5,35.5,37.8,23.1,34.475,"Low",5.29,-122.163593,47.474227,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.19125,0.104397163120567,823,"{D31E6D7E-F556-4EA9-85D2-32B2ECD50AF8}",NA,"2013/01/18 07:09:32.000",0,0,100.58,24854.08,NA,"Madsen Creek-Cedar River","WA","171100120107","S","AD,GC,CD","171100120400",235812.135148751,1082698521.66588,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.223569229116689
121,"Cedar River / Lake Washington Basin","Molasses Creek","King County - DNRP","Ambient Monitoring",65.4,42.7,55.5,49.3,53.225,"Mid",3.55,-122.159083,47.466198,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0871428571428572,0.165035971223022,823,"{D31E6D7E-F556-4EA9-85D2-32B2ECD50AF8}",NA,"2013/01/18 07:09:32.000",0,0,100.58,24854.08,NA,"Madsen Creek-Cedar River","WA","171100120107","S","AD,GC,CD","171100120400",235812.135148751,1082698521.66588,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.223569229116689
3191,NA,"Unnamed Creek","Washington State Department of Ecology","Stormwater Action Monitoring for Puget Small Streams",NA,NA,15.4,NA,15.4,"Low",NA,-122.150572,47.478096,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.147142857142857,0.297463768115942,823,"{D31E6D7E-F556-4EA9-85D2-32B2ECD50AF8}",NA,"2013/01/18 07:09:32.000",0,0,100.58,24854.08,NA,"Madsen Creek-Cedar River","WA","171100120107","S","AD,GC,CD","171100120400",235812.135148751,1082698521.66588,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.223569229116689
153,"Sammamish River Basin","Fifteenmile Creek","King County - DNRP","Ambient Monitoring",NA,80,70,83.8,77.9333333333333,"High",-1.89999999999834,-122.028632,47.484906,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.214285714285714,0.151985815602837,824,"{F855484F-1864-4728-BDCF-957EE9906F38}","{F746928A-1924-484F-AC2A-BAAF68D23550}","2016/12/21 12:30:05.000",0,0,145.97,36069.31,NA,"Issaquah Creek","WA","171100120201","S","NM","171100120202",231020.264303292,1571297783.74259,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0763315721657429
155,"Sammamish River Basin","High Point Creek","King County - DNRP","Ambient Monitoring",72.6,90.7,82,77.1,80.6,"High",-0.479999999999995,-121.976205,47.531946,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.170810810810811,0.191571428571429,824,"{F855484F-1864-4728-BDCF-957EE9906F38}","{F746928A-1924-484F-AC2A-BAAF68D23550}","2016/12/21 12:30:05.000",0,0,145.97,36069.31,NA,"Issaquah Creek","WA","171100120201","S","NM","171100120202",231020.264303292,1571297783.74259,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0763315721657429
157,"Sammamish River Basin","Holder Creek","King County - DNRP","Ambient Monitoring",89.9,67.4,61.7,57.6,69.15,"High",10.26,-121.971913,47.433941,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0874285714285714,0.148571428571429,824,"{F855484F-1864-4728-BDCF-957EE9906F38}","{F746928A-1924-484F-AC2A-BAAF68D23550}","2016/12/21 12:30:05.000",0,0,145.97,36069.31,NA,"Issaquah Creek","WA","171100120201","S","NM","171100120202",231020.264303292,1571297783.74259,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0763315721657429
158,"Sammamish River Basin","Holder Creek tributary","King County - DNRP","Ambient Monitoring",99.4,95.8,90.2,96.9,95.575,"High",1.31,-121.964356,47.47075,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0,0,824,"{F855484F-1864-4728-BDCF-957EE9906F38}","{F746928A-1924-484F-AC2A-BAAF68D23550}","2016/12/21 12:30:05.000",0,0,145.97,36069.31,NA,"Issaquah Creek","WA","171100120201","S","NM","171100120202",231020.264303292,1571297783.74259,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0763315721657429
150,"Sammamish River Basin","Issaquah Creek","King County - DNRP","Ambient Monitoring",75.3,64.7,78.9,73.6,73.125,"High",-0.909999999999993,-122.046876,47.551207,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.388125,0.420763888888889,824,"{F855484F-1864-4728-BDCF-957EE9906F38}","{F746928A-1924-484F-AC2A-BAAF68D23550}","2016/12/21 12:30:05.000",0,0,145.97,36069.31,NA,"Issaquah Creek","WA","171100120201","S","NM","171100120202",231020.264303292,1571297783.74259,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0763315721657429
152,"Sammamish River Basin","Issaquah Creek","King County - DNRP","Ambient Monitoring",77.5,63.6,87.3,73.2,75.4,"High",-1.08,-122.0426,47.538939,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.419714285714286,0.523430656934307,824,"{F855484F-1864-4728-BDCF-957EE9906F38}","{F746928A-1924-484F-AC2A-BAAF68D23550}","2016/12/21 12:30:05.000",0,0,145.97,36069.31,NA,"Issaquah Creek","WA","171100120201","S","NM","171100120202",231020.264303292,1571297783.74259,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0763315721657429
159,"Sammamish River Basin","Issaquah Creek - E Fork","King County - DNRP","Ambient Monitoring",58.1,53.4,95.9,44.9,63.075,"Mid",-0.290000000000003,-121.980821,47.532008,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.23,0.286595744680851,824,"{F855484F-1864-4728-BDCF-957EE9906F38}","{F746928A-1924-484F-AC2A-BAAF68D23550}","2016/12/21 12:30:05.000",0,0,145.97,36069.31,NA,"Issaquah Creek","WA","171100120201","S","NM","171100120202",231020.264303292,1571297783.74259,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0763315721657429
160,"Sammamish River Basin","Issaquah Creek - E Fork","King County - DNRP","Ambient Monitoring",94.6,99.9,100,94.7,97.3,"High",-0.0400000000000061,-121.941132,47.525851,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.194375,0.213943661971831,824,"{F855484F-1864-4728-BDCF-957EE9906F38}","{F746928A-1924-484F-AC2A-BAAF68D23550}","2016/12/21 12:30:05.000",0,0,145.97,36069.31,NA,"Issaquah Creek","WA","171100120201","S","NM","171100120202",231020.264303292,1571297783.74259,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0763315721657429
3324,NA,"Unnamed tributary","Washington State Department of Ecology","Stormwater Action Monitoring for Puget Small Streams",NA,82.8,NA,NA,82.8,"High",NA,-122.039455,47.518967,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.167647058823529,0.198705035971223,824,"{F855484F-1864-4728-BDCF-957EE9906F38}","{F746928A-1924-484F-AC2A-BAAF68D23550}","2016/12/21 12:30:05.000",0,0,145.97,36069.31,NA,"Issaquah Creek","WA","171100120201","S","NM","171100120202",231020.264303292,1571297783.74259,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0763315721657429
225,"Duwamish - Green River Basin","Coal Creek (Green River)","King County - DNRP","Ambient Monitoring",84.4,71,83.8,77.8,79.25,"High",0.700000000000011,-121.916937,47.266907,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0352941176470588,0.0377536231884058,827,"{B6608AC9-4763-4BAA-8F03-6D73216CB988}",NA,"2013/01/18 07:09:32.000",0,0,93.65,23140.45,NA,"Coal Creek-Green River","WA","171100130205","S","PD","171100130303",207325.671925354,1007978124.03829,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.01268852238433
228,"Duwamish - Green River Basin","Coal Creek (Green River)","King County - DNRP","Ambient Monitoring",89.3,85.6,79.1,92.6,86.65,"High",-0.339999999999989,-121.894775,47.275939,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.02,0.0225179856115108,827,"{B6608AC9-4763-4BAA-8F03-6D73216CB988}",NA,"2013/01/18 07:09:32.000",0,0,93.65,23140.45,NA,"Coal Creek-Green River","WA","171100130205","S","PD","171100130303",207325.671925354,1007978124.03829,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.01268852238433
217,"Duwamish - Green River Basin","Covington Creek","King County - DNRP","Ambient Monitoring",80.7,78.6,65.9,69.3,73.625,"High",4.69,-122.11905,47.31919,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.151388888888889,0.147142857142857,828,"{E20EDA94-4C8D-4EFA-B203-CBE3A36D968F}",NA,"2013/01/18 07:09:32.000",0,0,55.84,13799.53,NA,"Ravensdale Creek","WA","171100130301","S","NM","171100130302",164005.000648237,601102258.467764,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.107967382721222
218,"Duwamish - Green River Basin","Covington Creek","King County - DNRP","Ambient Monitoring",68.9,60.1,78.3,66.4,68.425,"High",-1.07,-122.077692,47.30933,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.00459459459459459,0.0772142857142857,828,"{E20EDA94-4C8D-4EFA-B203-CBE3A36D968F}",NA,"2013/01/18 07:09:32.000",0,0,55.84,13799.53,NA,"Ravensdale Creek","WA","171100130301","S","NM","171100130302",164005.000648237,601102258.467764,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.107967382721222
220,"Duwamish - Green River Basin","Covington Creek","King County - DNRP","Ambient Monitoring",72.8,77.2,84.3,74.5,77.2,"High",-1.22,-122.022072,47.32877,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0,0,828,"{E20EDA94-4C8D-4EFA-B203-CBE3A36D968F}",NA,"2013/01/18 07:09:32.000",0,0,55.84,13799.53,NA,"Ravensdale Creek","WA","171100130301","S","NM","171100130302",164005.000648237,601102258.467764,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.107967382721222
262,"Duwamish - Green River Basin","Big Soos Creek","King County - DNRP","Ambient Monitoring",76.8,52,69.8,NA,66.2,"High",3.50000000000102,-122.16904,47.30855,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.308285714285714,0.153478260869565,829,"{66B665FE-D2DE-475E-A931-381128CB8A59}",NA,"2013/01/18 07:09:32.000",0,0,132.58,32760.21,NA,"Big Soos Creek","WA","171100130302","S","NM","171100130303",243842.98872845,1427057996.54305,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.230351242754558
270,"Duwamish - Green River Basin","Little Soos Creek","King County - DNRP","Ambient Monitoring",82.6,50.5,50.4,38.1,55.4,"Mid",13.36,-122.125122,47.358599,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.611428571428572,0.487410071942446,829,"{66B665FE-D2DE-475E-A931-381128CB8A59}",NA,"2013/01/18 07:09:32.000",0,0,132.58,32760.21,NA,"Big Soos Creek","WA","171100130302","S","NM","171100130303",243842.98872845,1427057996.54305,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.230351242754558
271,"Duwamish - Green River Basin","Little Soos Creek","King County - DNRP","Ambient Monitoring",53.1,60.2,43.1,63.6,55,"Mid",-1.44,-122.113902,47.372825,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.198285714285714,0.238510638297872,829,"{66B665FE-D2DE-475E-A931-381128CB8A59}",NA,"2013/01/18 07:09:32.000",0,0,132.58,32760.21,NA,"Big Soos Creek","WA","171100130302","S","NM","171100130303",243842.98872845,1427057996.54305,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.230351242754558
267,"Duwamish - Green River Basin","Soos Creek","King County - DNRP","Ambient Monitoring",61.5,74.4,72.1,48.8,64.2,"Mid",4.04,-122.135959,47.31817,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0,0.0513768115942029,829,"{66B665FE-D2DE-475E-A931-381128CB8A59}",NA,"2013/01/18 07:09:32.000",0,0,132.58,32760.21,NA,"Big Soos Creek","WA","171100130302","S","NM","171100130303",243842.98872845,1427057996.54305,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.230351242754558
268,"Duwamish - Green River Basin","Soos Creek","King County - DNRP","Ambient Monitoring",74.5,36.9,79.4,79.3,67.525,"High",-5.69,-122.135101,47.336409,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.113055555555556,0.16705035971223,829,"{66B665FE-D2DE-475E-A931-381128CB8A59}",NA,"2013/01/18 07:09:32.000",0,0,132.58,32760.21,NA,"Big Soos Creek","WA","171100130302","S","NM","171100130303",243842.98872845,1427057996.54305,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.230351242754558
264,"Duwamish - Green River Basin","Soosette Creek","King County - DNRP","Ambient Monitoring",65.6,58.2,63.6,71.6,64.75,"Mid",-2.33999999999999,-122.155276,47.331725,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.366388888888889,0.320507246376812,829,"{66B665FE-D2DE-475E-A931-381128CB8A59}",NA,"2013/01/18 07:09:32.000",0,0,132.58,32760.21,NA,"Big Soos Creek","WA","171100130302","S","NM","171100130303",243842.98872845,1427057996.54305,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.230351242754558
254,"Duwamish - Green River Basin","Newaukum Creek","King County - DNRP","Ambient Monitoring",75.9,61.2,63.3,52.6,63.25,"Mid",6.78000000000001,-122.037744,47.250042,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0,0.00820143884892086,830,"{C61D570A-9BF9-49A4-8E4A-367257A48B6D}",NA,"2013/01/18 07:09:32.000",0,0,139.96,34585.83,NA,"Newaukum Creek-Green River","WA","171100130303","S","PD","171100130304",314833.623127277,1506500385.61049,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0628983279742765
259,"Duwamish - Green River Basin","Newaukum Creek","King County - DNRP","Ambient Monitoring",92,71.9,87.7,81.9,83.375,"High",1.45,-121.94603,47.231078,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.04,0.0381428571428571,830,"{C61D570A-9BF9-49A4-8E4A-367257A48B6D}",NA,"2013/01/18 07:09:32.000",0,0,139.96,34585.83,NA,"Newaukum Creek-Green River","WA","171100130303","S","PD","171100130304",314833.623127277,1506500385.61049,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0628983279742765
257,"Duwamish - Green River Basin","Newaukum Creek - N Fork","King County - DNRP","Ambient Monitoring",85.8,80.3,65.7,81.1,78.225,"High",2.87,-121.950976,47.235936,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.1328125,0.0938028169014084,830,"{C61D570A-9BF9-49A4-8E4A-367257A48B6D}",NA,"2013/01/18 07:09:32.000",0,0,139.96,34585.83,NA,"Newaukum Creek-Green River","WA","171100130303","S","PD","171100130304",314833.623127277,1506500385.61049,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0628983279742765
260,"Duwamish - Green River Basin","Newaukum Creek - N Fork","King County - DNRP","Ambient Monitoring",71,79.4,90.5,60.2,75.275,"High",2.13,-121.93519,47.234245,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0611111111111111,0.0740579710144928,830,"{C61D570A-9BF9-49A4-8E4A-367257A48B6D}",NA,"2013/01/18 07:09:32.000",0,0,139.96,34585.83,NA,"Newaukum Creek-Green River","WA","171100130303","S","PD","171100130304",314833.623127277,1506500385.61049,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0628983279742765
3048,NA,"Tributary to Newaukum Creek","Washington State Department of Ecology","Stormwater Action Monitoring for Puget Small Streams",NA,NA,NA,73,73,"High",NA,-121.937742,47.242882,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0145714285714286,0.029136690647482,830,"{C61D570A-9BF9-49A4-8E4A-367257A48B6D}",NA,"2013/01/18 07:09:32.000",0,0,139.96,34585.83,NA,"Newaukum Creek-Green River","WA","171100130303","S","PD","171100130304",314833.623127277,1506500385.61049,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0628983279742765
2595,"Lower Snoqualmie Basin","Tokul Creek","King County - DNRP","Ambient Monitoring",91.5,93.7,92.8,91.5,92.375,"High",0.0899999999999977,-121.78183,47.5802,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0,0,2694,"{24B308F3-ED73-4D90-89AA-FC113B0267A2}","{F746928A-1924-484F-AC2A-BAAF68D23550}","2016/12/21 12:30:05.000",0,0,88.74,21927.53,NA,"Tokul Creek","WA","171100100401","S","NM","171100100404",177730.235664083,955305476.129181,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0033369844119228
2594,"Lower Snoqualmie Basin","Tokul Creek","King County - DNRP","Ambient Monitoring",98.7,98.5,94.8,89.1,95.275,"High",3.25000000000001,-121.784871,47.621687,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0,0,2694,"{24B308F3-ED73-4D90-89AA-FC113B0267A2}","{F746928A-1924-484F-AC2A-BAAF68D23550}","2016/12/21 12:30:05.000",0,0,88.74,21927.53,NA,"Tokul Creek","WA","171100100401","S","NM","171100100404",177730.235664083,955305476.129181,"53","033","01531933","0500000US53033","53033","King","King County","WA","Washington","06",5479337396,496938967,0.0033369844119228
